director_name,budget,genres,actor_1_name,movie_title,plot_keywords,content_rating,genre_adjusted
Tim Burton,100000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Cary-Hiroyuki Tagawa,Planet of the Apes ,"['astronaut', 'cage', 'planet', 'wilhelm scream', 'year 2029']",PG-13,Sci-Fi
Timur Bekmambetov,75000000.0,"['Action', 'Crime', 'Fantasy', 'Thriller']",Angelina Jolie Pitt,Wanted ,"['assassin', 'bobble head doll', 'femme fatale', 'rejuvenation', 'strong female lead']",R,Action-Comedy
Thor Freudenthal,90000000.0,"['Adventure', 'Family', 'Fantasy']",Logan Lerman,Percy Jackson: Sea of Monsters ,"['golden fleece', 'half brother', 'magical tree', 'sea', 'tree']",PG,Family
John Singleton,76000000.0,"['Action', 'Crime', 'Thriller']",Paul Walker,2 Fast 2 Furious ,"['bust', 'racing', 'shotgun', 'street racing', 'undercover agent']",PG-13,Action-Comedy
Scott Hicks,28000000.0,"['Comedy', 'Drama', 'Romance']",Zoë Kravitz,No Reservations ,"['chef', 'cooking', 'guardian', 'kitchen', 'restaurant']",PG,Rom-Com
Frederik Du Chau,40000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']",Gary Oldman,The Magic Sword: Quest for Camelot ,"['camelot', 'dragon', 'excalibur', 'knight', 'sword']",G,Animation
McG,65000000.0,"['Drama', 'Sport']",Matthew McConaughey,We Are Marshall ,"['coach', 'football', 'football team', 'marshall university', 'university']",PG,Sport
Nicholas Stoller,35000000.0,['Comedy'],Chloë Grace Moretz,Neighbors 2: Sorority Rising ,"['bare chested male', 'gay', 'gay best friend', 'gay man', 'gay marriage proposal']",R,Comedy
Michael Bay,140000000.0,"['Action', 'Drama', 'History', 'Romance', 'War']",Jennifer Garner,Pearl Harbor ,"['air raid', 'black smoke', 'japanese military', 'japanese navy', 'sunday']",PG-13,War
Brian Robbins,50000000.0,"['Comedy', 'Family', 'Fantasy']",Robert Downey Jr.,The Shaggy Dog ,"['animal as human', 'dog movie', 'elevator', 'human becoming an animal', 'sheepdog']",PG,Family
Sam Raimi,258000000.0,"['Action', 'Adventure', 'Romance']",J.K. Simmons,Spider-Man 3 ,"['sandman', 'spider man', 'symbiote', 'venom', 'villain']",PG-13,Action-Comedy
Lasse Hallström,30000000.0,['Drama'],Morgan Freeman,An Unfinished Life ,"['abusive boyfriend', 'bear', 'car accident', 'ranch', 'wyoming']",PG-13,Drama
Måns Mårlind,70000000.0,"['Action', 'Fantasy', 'Horror']",Theo James,Underworld: Awakening ,"['battle', 'cryogenics', 'detective', 'scientist', 'vampire']",R,Horror
Clint Eastwood,90000000.0,"['Drama', 'History', 'War']",Paul Walker,Flags of Our Fathers ,"['imperial japan', 'japan', 'japanese army', 'japanese soldier', 'world war two']",R,War
Quentin Tarantino,44000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Western']",Craig Stark,The Hateful Eight ,"['blizzard', 'blood vomiting', 'bounty hunter', 'murder', 'shot in the crotch']",R,Western
Roger Kumble,35000000.0,"['Comedy', 'Family']",Brendan Fraser,Furry Vengeance ,"['animal', 'bear', 'land developer', 'real estate', 'real estate developer']",PG,Family
Patrick Read Johnson,50000000.0,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Family']",Joe Mantegna,Baby's Day Out ,"['baby', 'baby boy', 'kidnapping', 'kidnapping a child', 'taxi']",PG,Family
Andy Tennant,75000000.0,"['Drama', 'History', 'Romance']",Bai Ling,Anna and the King ,"['1860s', 'children', 'king', 'schoolteacher', 'siam']",PG-13,History
Patrick Lussier,28000000.0,"['Action', 'Fantasy', 'Horror', 'Thriller']",Gerard Butler,Dracula 2000 ,"['dracula', 'gothic', 'painting', 'rescue', 'van helsing']",R,Horror
Francis Ford Coppola,31500000.0,"['Drama', 'War']",Harrison Ford,Apocalypse Now ,"['army', 'green beret', 'insanity', 'jungle', 'vietnam']",R,War
Alex Proyas,120000000.0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Will Smith,"I, Robot ","['humanoid robot', 'man versus machine', 'prosthetic limb', 'robot as pathos', 'robot vs. robot']",PG-13,Sci-Fi
Jon Favreau,175000000.0,"['Adventure', 'Drama', 'Family', 'Fantasy']",Scarlett Johansson,The Jungle Book ,"['fire', 'jungle', 'remake', 'tiger', 'wolf']",PG,Family
Shawn Levy,65000000.0,"['Adventure', 'Comedy', 'Crime', 'Family', 'Mystery']",Roger Rees,The Pink Panther ,"['diamond', 'france', 'investigation', 'pink panther', 'soccer']",PG,Family
Adam Shankman,75000000.0,"['Comedy', 'Drama', 'Family', 'Music', 'Musical', 'Romance']",Jerry Stiller,Hairspray ,"['audition', 'best friend', 'dance', 'friend', 'tv dance show']",PG,Family
Wych Kaosayananda,70000000.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Talisa Soto,Ballistic: Ecks vs. Sever ,"['blood splatter', 'camera shot from inside human body', 'combat', 'die hard scenario', 'fbi']",R,Sci-Fi
Brett Ratner,100000000.0,"['Action', 'Adventure']",Dwayne Johnson,Hercules ,"['army', 'greek mythology', 'hercules', 'king', 'mercenary']",PG-13,Action-Comedy
Tommy O'Haver,35000000.0,"['Comedy', 'Family', 'Fantasy', 'Romance']",Anne Hathaway,Ella Enchanted ,"['curse', 'fairy', 'obedience', 'prince', 'strong female character']",PG,Family
Guy Ritchie,125000000.0,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",Robert Downey Jr.,Sherlock Holmes: A Game of Shadows ,"['factory', 'gypsy', 'investigation', 'sherlock holmes', 'train']",PG-13,Mystery
Andrew Davis,50000000.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",Keanu Reeves,Chain Reaction ,"['cold fusion', 'die hard scenario', 'man with glasses', 'on the run', 'outrunning explosion']",PG-13,Sci-Fi
Alan J. Pakula,86000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Harrison Ford,The Devil's Own ,"['friendship', 'murder', 'northern ireland', 'police officer', 'terrorist']",R,Action-Comedy
Lewis Gilbert,34000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Desmond Llewelyn,Moonraker ,"['astronaut', 'dog', 'official james bond series', 'space shuttle', 'space shuttle transported on a 747']",PG,Sci-Fi
Jon Favreau,140000000.0,"['Action', 'Adventure', 'Sci-Fi']",Robert Downey Jr.,Iron Man ,"['afghanistan', 'billionaire', 'inventor', 'playboy', 'u.s. air force']",PG-13,Sci-Fi
David Silverman,75000000.0,"['Adventure', 'Animation', 'Comedy']",Albert Brooks,The Simpsons Movie ,"['alaska', 'dome', 'lake', 'pig', 'the simpsons']",PG-13,Animation
Uwe Boll,60000000.0,"['Action', 'Adventure', 'Fantasy', 'Thriller']",Jason Statham,In the Name of the King: A Dungeon Siege Tale ,"['farmer', 'king', 'krug', 'rescue', 'wizard']",PG-13,Action-Comedy
Sam Mendes,200000000.0,"['Action', 'Adventure', 'Thriller']",Albert Finney,Skyfall ,"['brawl', 'childhood home', 'computer cracker', 'intelligence agency', 'terrorist cell']",PG-13,Action-Comedy
Sarah Smith,100000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Jim Broadbent,Arthur Christmas ,"['christmas', 'christmas eve', 'elf', 'high tech', 'resentment']",PG,Animation
Ron Shelton,45000000.0,"['Comedy', 'Drama', 'Romance', 'Sport']",Don Johnson,Tin Cup ,"['driving range', 'golf', 'golfer', 'tournament', 'winnebago']",R,Sport
Andrzej Bartkowiak,33000000.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",Michael Jai White,Exit Wounds ,"['corrupt cop', 'drug dealer', 'drugs', 'heroin', 'vice president']",R,Rom-Com
Tom Tykwer,50000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Naomi Watts,The International ,"['bank', 'chase', 'district attorney', 'interpol', 'murder']",R,Mystery
Jay Roach,28000000.0,"['Comedy', 'Drama', 'Sport']",Scott Grimes,"Mystery, Alaska ","['alaska', 'male nudity', 'nudity', 'sex', 'small town']",R,Sport
Milos Forman,52000000.0,"['Biography', 'Comedy', 'Drama']",Matt Price,Man on the Moon ,"['andy kaufman', 'comedian', 'eccentric', 'wrestler', 'wrestling']",R,Biography
Oliver Stone,50000000.0,"['Biography', 'Drama', 'History']",Anthony Hopkins,Nixon ,"['courtship', 'election', 'paranoia', 'president', 'quaker']",R,Biography
Jeb Stuart,37000000.0,"['Crime', 'Mystery', 'Thriller']",Gregory Scott Cummins,Switchback ,"['deputy', 'fbi agent', 'knife held to throat', 'serial killer', 'sheriff']",R,Mystery
Roland Emmerich,75000000.0,"['Action', 'Adventure', 'Sci-Fi']",Will Smith,Independence Day ,"['alien', 'area 51', 'military', 'spacecraft', 'spaceship']",PG-13,Sci-Fi
Forest Whitaker,30000000.0,"['Drama', 'Romance']",Bill Cobbs,Hope Floats ,"['best friend', 'friend', 'mother daughter relationship', 'small town', 'texas']",PG-13,Drama
Luke Greenfield,35000000.0,"['Comedy', 'Drama', 'Romance']",Ashley Williams,Something Borrowed ,"['best friend', 'crush', 'law school', 'lawyer', 'loud sex']",PG-13,Rom-Com
Michael Mann,100000000.0,"['Biography', 'Crime', 'Drama', 'History', 'Romance']",Johnny Depp,Public Enemies ,"['1930s', 'bank', 'celebrity criminal', 'fbi', 'public enemy number one']",R,Biography
Peter Hewitt,35000000.0,"['Action', 'Adventure', 'Family', 'Sci-Fi']",Kevin Zegers,Zoom ,"['bruise', 'female hero', 'super strength', 'superhero', 'teenage superhero']",PG,Family
Griffin Dunne,48000000.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Goran Visnjic,Practical Magic ,"['curse', 'death', 'island', 'love', 'magic']",PG-13,Rom-Com
Brad Peyton,79000000.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Josh Hutcherson,Journey 2: The Mysterious Island ,"['gold', 'hurricane', 'island', 'mountain', 'mysterious island']",PG,Family
Steven Quale,40000000.0,['Horror'],Emma Bell,Final Destination 5 ,"['blood splatter', 'death', 'eyeball run over by car', 'latex gloves', 'suspension bridge']",R,Horror
Clint Eastwood,40000000.0,"['Biography', 'Drama', 'Music', 'Musical']",Johnny Cannizzaro,Jersey Boys ,"['band', 'music group', 'musical quartet', 'singer', 'song']",R,Biography
Eric Darnell,132000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Benedict Cumberbatch,Penguins of Madagascar ,"['little girl', 'park', 'spy', 'statue of liberty', 'television van']",PG,Animation
Christian Duguay,40000000.0,"['Action', 'Adventure', 'Thriller']",Rufus Sewell,Extreme Ops ,"['commercial', 'extreme sports', 'mountain', 'serbian', 'terrorist']",PG-13,Action-Comedy
Jon Avnet,30000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Al Pacino,88 Minutes ,"['death', 'fbi', 'forensics', 'murder', 'serial killer']",R,Mystery
Gil Kenan,75000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Mystery']",Steve Buscemi,Monster House ,"['babysitter', 'halloween', 'house', 'neighbor', 'suburb']",PG,Animation
John Whitesell,32000000.0,"['Action', 'Comedy', 'Crime']",Brandon T. Jackson,"Big Mommas: Like Father, Like Son ","['fbi agent', 'murder', 'performing arts school', 'scene during end credits', 'undercover']",PG-13,Rom-Com
Louis Leterrier,45000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Morgan Freeman,Unleashed ,"['collar', 'dog', 'fight', 'fighting', 'piano']",R,Action-Comedy
Jake Kasdan,35000000.0,"['Comedy', 'Music']",Tim Meadows,Walk Hard: The Dewey Cox Story ,"['drugs', 'elvis', 'musician', 'singer', 'the beatles']",R,Musical
John McTiernan,50000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Connie Nielsen,Basic ,"['2000s', 'army', 'military crime', 'necklace yanked off', 'panama']",R,Mystery
Frank Marshall,32000000.0,"['Adventure', 'Biography', 'Drama', 'Thriller']",Illeana Douglas,Alive ,"['andes mountains', 'crash', 'death', 'starvation', 'stranded']",R,Biography
Stephen Hopkins,80000000.0,"['Action', 'Adventure', 'Family', 'Sci-Fi', 'Thriller']",Gary Oldman,Lost in Space ,"['based on tv series', 'remake', 'robot', 'scientist', 'spaceship']",PG-13,Family
Neil Jordan,25000000.0,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Emir Kusturica,The Good Thief ,"['casino', 'french riviera', 'gambler', 'heist', 'partner']",R,Action-Comedy
Warren Beatty,35000000.0,"['Biography', 'Drama', 'History', 'Romance']",Paul Sorvino,Reds ,"['cold war', 'cold war era', 'interview', 'russia', 'written and directed by cast member']",PG,Biography
Chris Columbus,100000000.0,"['Comedy', 'Drama', 'Sci-Fi']",Robin Williams,Bicentennial Man ,"['23rd century', 'android', 'artificial intelligence', 'dual role', 'robot']",PG,Sci-Fi
Renny Harlin,60000000.0,"['Action', 'Sci-Fi', 'Thriller']",LL Cool J,Deep Blue Sea ,"[""alzheimer's disease"", 'experiment', 'human versus shark', 'research', 'underwater headquarters']",R,Sci-Fi
Rupert Wyatt,93000000.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",James Franco,Rise of the Planet of the Apes ,"[""alzheimer's disease"", 'ape', 'chimpanzee', 'fire', 'when animals attack']",PG-13,Sci-Fi
Andy Fickman,30000000.0,"['Action', 'Comedy', 'Crime']",D.B. Woodside,Paul Blart: Mall Cop 2 ,"['character name in title', 'no opening credits', 'sequel', 'wilhelm scream']",PG,Rom-Com
Clint Eastwood,50000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Clint Eastwood,Absolute Power ,"['death', 'death of wife', 'murder', 'thief', 'violence']",R,Action-Comedy
Danny Boyle,26000000.0,"['Adventure', 'Sci-Fi', 'Thriller']",Chris Evans,Sunshine ,"['astronaut', 'earth', 'future', 'icarus', 'sun']",R,Sci-Fi
Kar-Wai Wong,38600000.0,"['Action', 'Biography', 'Drama']",Tony Chiu Wai Leung,The Grandmaster ,"['challenge', 'china', 'hong kong', 'martial arts', 'martial arts master']",PG-13,Biography
Curtis Hanson,41000000.0,"['Drama', 'Music']",Mekhi Phifer,8 Mile ,"['competition', 'contest', 'friend', 'self expression', 'white rapper']",R,Musical
Nick Hamm,25000000.0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",Robert De Niro,Godsend ,"['birthday', 'boy', 'clone', 'cloning', 'doctor']",PG-13,Horror
Robert Stromberg,180000000.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Romance']",Angelina Jolie Pitt,Maleficent ,"['curse', 'dark fantasy', 'fairy', 'king', 'kingdom']",PG,Family
Kevin Lima,85000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Jeff Bennett,Enchanted ,"['fairy tale', 'lawyer', 'love', 'new york', 'prince']",PG,Animation
Jon M. Chu,130000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Channing Tatum,G.I. Joe: Retaliation ,"['general', 'gi joe', 'martial arts', 'ninja', 'president']",PG-13,Sci-Fi
Stephen Daldry,32000000.0,"['Drama', 'Romance']",Kate Winslet,The Reader ,"['love', 'reading', 'teaching oneself to read', 'trial', 'war crime']",R,Drama
Ben Falcone,29000000.0,['Comedy'],Peter Dinklage,The Boss ,"['business', 'girl scouts', 'orphanage', 'overweight woman', 'quitting a job']",R,Comedy
Sydney Pollack,42000000.0,"['Drama', 'Mystery', 'Thriller']",Tom Cruise,The Firm ,"['bar', 'fbi', 'law', 'law firm', 'lawyer']",R,Mystery
Seth Gordon,35000000.0,"['Comedy', 'Crime']",Jon Favreau,Identity Thief ,"['bounty hunter', 'credit card', 'cross country', 'identity', 'police']",R,Rom-Com
Len Wiseman,110000000.0,"['Action', 'Adventure', 'Thriller']",Bruce Willis,Live Free or Die Hard ,"['fbi', 'hacker', 'independence day', 'police', 'terrorist']",PG-13,Action-Comedy
Tim Hill,60000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']",Jesse McCartney,Alvin and the Chipmunks ,"['based on cartoon', 'chipmunk', 'concert', 'fart joke', 'talking animal']",PG,Animation
Tim Burton,70000000.0,"['Adventure', 'Drama', 'Fantasy']",Steve Buscemi,Big Fish ,"['dog saved from a fire', 'flashback', 'growing up', 'multiple narrators', 'traveling salesman']",PG-13,Adventure
Christian Ditter,38000000.0,"['Comedy', 'Romance']",Alison Brie,How to Be Single ,"['motor scooter', 'new york city', 'newborn baby', 'scooter', 'single']",R,Rom-Com
Larry Charles,42000000.0,['Comedy'],Bono,Brüno ,"['austrian', 'fame', 'fashion', 'gay lead character', 'mockumentary']",R,Comedy
Phil Joanou,30000000.0,"['Crime', 'Drama', 'Sport']",Dwayne Johnson,Gridiron Gang ,"['alliterative title', 'football', 'football coach', 'football practice', 'football team']",PG-13,Sport
Stephen Herek,6500000.0,"['Drama', 'Music']",Alicia Witt,Mr. Holland's Opus ,"['1990s', 'high school', 'high school teacher', 'teacher inspires students', 'teaching']",PG,Musical
Martin Scorsese,110000000.0,"['Biography', 'Drama']",Leonardo DiCaprio,The Aviator ,"['1920s', 'aviation', 'fight', 'spruce goose', 'test flight']",PG-13,Biography
Nancy Meyers,85000000.0,"['Comedy', 'Romance']",Kate Winslet,The Holiday ,"['book', 'composer', 'house', 'love', 'self esteem']",PG-13,Rom-Com
Henry Selick,60000000.0,"['Animation', 'Family', 'Fantasy']",Jennifer Saunders,Coraline ,"['dream', 'new home', 'parallel worlds', 'scissors', 'secret door']",PG,Animation
Antoine Fuqua,30000000.0,"['Action', 'Crime', 'Thriller']",Mira Sorvino,The Replacement Killers ,"['forger', 'hitman', 'passport', 'police', 'replacement']",R,Action-Comedy
Pierre Morel,40000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Ray Winstone,The Gunman ,"['assassination', 'blood vomiting', 'death', 'hit squad', 'mercenary']",R,Mystery
Scott Hicks,31000000.0,"['Drama', 'Mystery']",Anthony Hopkins,Hearts in Atlantis ,"['based on multiple works', 'bully', 'kiss', 'memory', 'mysterious stranger']",PG-13,Mystery
Nanette Burstein,32000000.0,"['Comedy', 'Romance']",Rob Riggle,Going the Distance ,"['bar', 'job', 'long distance relationship', 'male pubic hair', 'pubic hair']",R,Rom-Com
Jean-Marie Poiré,40000000.0,"['Comedy', 'Fantasy', 'Sci-Fi']",Bridgette Wilson-Sampras,Just Visiting ,"['alternate history', 'alternate timeline', 'flatulence', 'future time travel', 'time travel comedy']",PG-13,Sci-Fi
Edward Zwick,140000000.0,"['Action', 'Drama', 'History', 'War']",Tom Cruise,The Last Samurai ,"['captain', 'emperor', 'honor', 'japan', 'samurai']",R,War
Shekhar Kapur,55000000.0,"['Biography', 'Drama', 'History', 'War']",Eddie Redmayne,Elizabeth: The Golden Age ,"['court', 'intrigue', 'queen', 'spain', 'virgin']",PG-13,War
David Fincher,48000000.0,"['Crime', 'Drama', 'Thriller']",Kristen Stewart,Panic Room ,"['brownstone', 'burglar', 'money', 'panic', 'panic room']",R,Crime
Steven Spielberg,100000000.0,"['Adventure', 'Drama', 'Sci-Fi']",Haley Joel Osment,A.I. Artificial Intelligence ,"['affection', 'boy', 'fairy', 'future', 'robot']",PG-13,Sci-Fi
Tim Burton,150000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Johnny Depp,Charlie and the Chocolate Factory ,"['chocolate', 'diminution', 'miniaturization', 'physical flexability', 'ticket']",PG,Family
Ruben Fleischer,28000000.0,"['Action', 'Comedy', 'Crime']",Bianca Kajlich,30 Minutes or Less ,"['bank heist', 'bank robbery', 'heist gone wrong', 'pizza delivery boy', 'unlikely criminal']",R,Rom-Com
George Tillman Jr.,32000000.0,"['Biography', 'Drama']",Robert De Niro,Men of Honor ,"['african american', 'amputee', 'navy', 'racial discrimination', 'racism']",R,Biography
Carl Franklin,30000000.0,['Drama'],Meryl Streep,One True Thing ,"['cancer', 'job', 'love', 'new york', 'professor']",R,Drama
James L. Brooks,50000000.0,"['Comedy', 'Drama', 'Romance']",Lupe Ontiveros,As Good as It Gets ,"['dog', 'friendship', 'neighbor', 'unlikely friendship', 'writer']",PG-13,Rom-Com
Barry Cook,80000000.0,"['Adventure', 'Animation', 'Family']",Charlie Rowe,Walking with Dinosaurs 3D ,"['brother', 'dinosaur', 'head butt', 'hero', 'orphan']",PG,Animation
Russell Mulcahy,25000000.0,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Mystery', 'Thriller']",Jonathan Winters,The Shadow ,"['1930s', 'bomb', 'city', 'invisibility', 'the shadow']",PG-13,Mystery
Ridley Scott,130000000.0,"['Adventure', 'Mystery', 'Sci-Fi']",Michael Fassbender,Prometheus ,"['cave painting', 'medical scanner', 'planet', 'pregnant with an alien fetus', 'suspended animation']",R,Sci-Fi
